time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-04 00:00:00+00:00,11,7,32,18
2026-06-05 00:00:00+00:00,10,6,117,18
2026-06-06 00:00:00+00:00,9,6,29,17
2026-06-07 00:00:00+00:00,17,10,36,20
2026-06-08 00:00:00+00:00,79,28,50,15
2026-06-09 00:00:00+00:00,100,21,59,15
2026-06-10 00:00:00+00:00,9,5,60,27
2026-06-11 00:00:00+00:00,11,8,78,26
2026-06-12 00:00:00+00:00,156,33,88,29
2026-06-13 00:00:00+00:00,64,21,66,30
2026-06-14 00:00:00+00:00,3430,20,27,13
2026-06-15 00:00:00+00:00,40,18,28,13
2026-06-16 00:00:00+00:00,22,12,18,11
2026-06-17 00:00:00+00:00,40,25,49,18
