url_path,views_total,views_unique
/varabyte/kobweb,936,398
/varabyte/kobweb/issues,78,20
/varabyte/kobweb/pull/615,71,6
/varabyte/kobweb/pulls,54,10
/varabyte/kobweb/releases,46,20
/varabyte/kobweb/blob/main/README.md,28,18
/varabyte/kobweb/issues/602,26,11
/varabyte/kobweb/discussions,23,3
/varabyte/kobweb/blob/main/COMPATIBILITY.md,20,16
/varabyte/kobweb/tree/main/frontend,20,9
