referrer,views_total,views_unique
kobweb.varabyte.com,223,73
Google,196,70
klibs.io,21,5
github.com,18,14
Bing,11,2
bitspittle.dev,8,8
DuckDuckGo,4,1
chat.mistral.ai,4,1
chatgpt.com,3,1
sourceforge.net,3,1
