url_path,views_total,views_unique
/varabyte/kobweb,984,465
/varabyte/kobweb/issues,64,23
/varabyte/kobweb/releases,42,21
/varabyte/kobweb/discussions/659,25,10
/varabyte/kobweb/blob/main/COMPATIBILITY.md,24,13
/varabyte/kobweb/tree/main/frontend,21,17
/varabyte/kobweb/discussions,21,4
/varabyte/kobweb/releases/tag/v0.20.3,19,18
/varabyte/kobweb/actions/workflows/publish.yml,19,1
/varabyte/kobweb/discussions/661,18,7
