referrer,views_total,views_unique
Google,141,58
kobweb.varabyte.com,125,41
github.com,61,29
DuckDuckGo,20,3
search.brave.com,5,3
Bing,3,3
klibs.io,2,2
yandex.ru,2,2
chatgpt.com,2,1
a.koby.admin.ch,1,1
