url_path,views_total,views_unique
/varabyte/kobweb,419,224
/varabyte/kobweb/issues,49,18
/varabyte/kobweb/releases/tag/v0.24.0,42,25
/varabyte/kobweb/releases,36,19
/varabyte/kobweb/pulls,21,8
/varabyte/kobweb/milestone/1,18,7
/varabyte/kobweb/blob/main/COMPATIBILITY.md,12,12
/varabyte/kobweb/commits/dev,11,5
/varabyte/kobweb/pull/772,10,3
/varabyte/kobweb/tags,10,3
