referrer,views_total,views_unique
Google,191,63
kobweb.varabyte.com,165,67
github.com,26,15
yandex.ru,10,3
mp.weixin.qq.com,8,5
Bing,6,6
DuckDuckGo,3,3
comsci.co.uk,3,3
bitspittle.dev,3,1
medium.com,2,2
