referrer,views_total,views_unique
kobweb.varabyte.com,380,82
Google,338,111
yandex.ru,48,4
plugins.gradle.org,28,1
github.com,27,20
Bing,12,4
chatgpt.com,11,6
com.google.android.gm,10,3
DuckDuckGo,4,4
search.brave.com,4,3
