time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-14 00:00:00+00:00,26,19,19,17
2026-08-15 00:00:00+00:00,37,16,44,15
2026-08-16 00:00:00+00:00,36,16,53,15
2026-08-17 00:00:00+00:00,570,26,71,24
2026-08-18 00:00:00+00:00,27,15,70,21
2026-08-19 00:00:00+00:00,281,29,95,28
2026-08-20 00:00:00+00:00,16,10,46,31
2026-08-21 00:00:00+00:00,22,11,59,31
2026-08-22 00:00:00+00:00,344,188,59,24
2026-08-23 00:00:00+00:00,332,193,49,30
2026-08-24 00:00:00+00:00,25,18,55,27
2026-08-25 00:00:00+00:00,35,31,38,26
2026-08-26 00:00:00+00:00,32,27,31,19
2026-08-27 00:00:00+00:00,34,25,23,16
