time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-16 00:00:00+00:00,9.0,7.0,215,51
2024-12-17 00:00:00+00:00,10.0,5.0,121,51
2024-12-18 00:00:00+00:00,4.0,3.0,107,41
2024-12-19 00:00:00+00:00,7.0,5.0,142,39
2024-12-20 00:00:00+00:00,,,98,36
2024-12-21 00:00:00+00:00,8.0,6.0,173,34
2024-12-22 00:00:00+00:00,3.0,2.0,115,44
2024-12-23 00:00:00+00:00,3.0,3.0,128,43
2024-12-24 00:00:00+00:00,4.0,3.0,186,33
2024-12-25 00:00:00+00:00,3.0,3.0,125,40
2024-12-26 00:00:00+00:00,4.0,4.0,136,36
2024-12-27 00:00:00+00:00,4.0,2.0,148,44
2024-12-28 00:00:00+00:00,7.0,5.0,174,35
2024-12-29 00:00:00+00:00,3.0,3.0,4985,39
