url_path,views_total,views_unique
/varabyte/kobweb,313,197
/varabyte/kobweb/issues,30,12
/varabyte/kobweb/pull/777,26,2
/varabyte/kobweb/releases,20,10
/varabyte/kobweb/releases/tag/v0.22.0,20,7
/varabyte/kobweb/pulls,18,6
/varabyte/kobweb/milestone/1,17,5
/varabyte/kobweb/pull/777/changes,14,1
/varabyte/kobweb/issues/776,12,3
/varabyte/kobweb/commits/main,9,6
