time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-15 00:00:00+00:00,11,6,43,24
2026-02-16 00:00:00+00:00,148,32,48,20
2026-02-17 00:00:00+00:00,65,21,44,17
2026-02-18 00:00:00+00:00,233,34,153,39
2026-02-19 00:00:00+00:00,12,8,661,41
2026-02-20 00:00:00+00:00,27,13,798,27
2026-02-21 00:00:00+00:00,11,7,442,26
2026-02-22 00:00:00+00:00,14,10,53,27
2026-02-23 00:00:00+00:00,10,5,128,45
2026-02-24 00:00:00+00:00,5,3,44,24
2026-02-25 00:00:00+00:00,23,6,42,30
2026-02-26 00:00:00+00:00,8,5,51,27
2026-02-27 00:00:00+00:00,18,13,46,23
2026-02-28 00:00:00+00:00,7,4,2471,38
