referrer,views_total,views_unique
kobweb.varabyte.com,194,67
Google,187,62
klibs.io,20,4
github.com,14,13
Bing,11,2
bitspittle.dev,9,9
DuckDuckGo,4,1
chat.mistral.ai,4,1
chatgpt.com,3,1
sourceforge.net,3,1
