time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-08 00:00:00+00:00,9,5,55,22
2026-04-09 00:00:00+00:00,18,9,123,24
2026-04-10 00:00:00+00:00,14,9,122,32
2026-04-11 00:00:00+00:00,32,16,35,18
2026-04-12 00:00:00+00:00,12,8,32,22
2026-04-13 00:00:00+00:00,24,9,111,25
2026-04-14 00:00:00+00:00,127,9,36,15
2026-04-15 00:00:00+00:00,26,9,53,26
2026-04-16 00:00:00+00:00,17,10,38,23
2026-04-17 00:00:00+00:00,7,4,68,22
2026-04-18 00:00:00+00:00,13,8,84,23
2026-04-19 00:00:00+00:00,8,4,37,14
2026-04-20 00:00:00+00:00,22,14,37,20
2026-04-21 00:00:00+00:00,141,19,54,24
