time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-05 00:00:00+00:00,5,4,191,40
2025-09-06 00:00:00+00:00,11,8,106,38
2025-09-07 00:00:00+00:00,12,8,85,23
2025-09-08 00:00:00+00:00,9,9,135,50
2025-09-09 00:00:00+00:00,8,3,126,39
2025-09-10 00:00:00+00:00,18,6,97,36
2025-09-11 00:00:00+00:00,84,16,193,45
2025-09-12 00:00:00+00:00,19,13,133,48
2025-09-13 00:00:00+00:00,90,17,92,27
2025-09-14 00:00:00+00:00,8,6,62,25
2025-09-15 00:00:00+00:00,16,12,126,37
2025-09-16 00:00:00+00:00,21,10,106,39
2025-09-17 00:00:00+00:00,11,8,71,33
2025-09-18 00:00:00+00:00,13,8,144,51
