referrer,views_total,views_unique
kobweb.varabyte.com,120,63
Google,71,47
github.com,56,31
klibs.io,7,5
Bing,6,4
search.brave.com,6,4
comsci.co.uk,3,3
blog.jetbrains.com,2,2
chatgpt.com,2,2
bitspittle.dev,1,1
