referrer,views_total,views_unique
Google,118,59
kobweb.varabyte.com,85,46
github.com,74,40
DuckDuckGo,20,4
search.brave.com,9,3
sourceforge.net,4,1
Bing,2,2
go.bsky.app,2,1
bitspittle.dev,1,1
bsky.app,1,1
