time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-11 00:00:00+00:00,6,4,62,46
2025-12-12 00:00:00+00:00,6,4,45,24
2025-12-13 00:00:00+00:00,4,2,45,25
2025-12-14 00:00:00+00:00,5,3,70,23
2025-12-15 00:00:00+00:00,5,3,50,23
2025-12-16 00:00:00+00:00,11,6,51,20
2025-12-17 00:00:00+00:00,12,3,68,43
2025-12-18 00:00:00+00:00,6,4,44,21
2025-12-19 00:00:00+00:00,5,3,55,25
2025-12-20 00:00:00+00:00,8,5,94,30
2025-12-21 00:00:00+00:00,20,7,65,25
2025-12-22 00:00:00+00:00,7,5,23,15
2025-12-23 00:00:00+00:00,5,3,43,19
2025-12-24 00:00:00+00:00,5,3,91,17
