referrer,views_total,views_unique
kobweb.varabyte.com,388,96
Google,318,123
yandex.ru,91,3
github.com,72,39
chatgpt.com,13,5
Bing,11,6
cn.bing.com,6,3
com.google.android.gm,5,2
DuckDuckGo,4,4
search.brave.com,4,3
