time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-25 00:00:00+00:00,2,2,174,58
2025-02-26 00:00:00+00:00,5,2,106,45
2025-02-27 00:00:00+00:00,11,3,199,68
2025-02-28 00:00:00+00:00,33,16,124,52
2025-03-01 00:00:00+00:00,7,6,127,38
2025-03-02 00:00:00+00:00,11,4,112,39
2025-03-03 00:00:00+00:00,15,8,159,73
2025-03-04 00:00:00+00:00,47,33,273,51
2025-03-05 00:00:00+00:00,19,10,249,65
2025-03-06 00:00:00+00:00,26,16,261,82
2025-03-07 00:00:00+00:00,44,28,256,56
2025-03-08 00:00:00+00:00,11,7,107,40
2025-03-09 00:00:00+00:00,2,2,115,40
2025-03-10 00:00:00+00:00,8,7,140,36
