url_path,views_total,views_unique
/varabyte/kobweb,353,239
/varabyte/kobweb/pull/777,27,5
/varabyte/kobweb/pulls,23,7
/varabyte/kobweb/releases/tag/v0.24.0,22,16
/varabyte/kobweb/milestone/1,22,7
/varabyte/kobweb/issues,21,14
/varabyte/kobweb/blob/main/README.md,21,4
/varabyte/kobweb/releases/tag/v0.22.0,14,5
/varabyte/kobweb/releases,12,11
/varabyte/kobweb/tree/main/frontend,12,10
