time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-15 00:00:00+00:00,51,18,236,46
2025-07-16 00:00:00+00:00,34,11,230,38
2025-07-17 00:00:00+00:00,33,11,124,40
2025-07-18 00:00:00+00:00,11,4,174,59
2025-07-19 00:00:00+00:00,3,1,107,49
2025-07-20 00:00:00+00:00,5,4,67,26
2025-07-21 00:00:00+00:00,16,8,92,42
2025-07-22 00:00:00+00:00,13,7,181,44
2025-07-23 00:00:00+00:00,5,3,61,31
2025-07-24 00:00:00+00:00,13,7,177,59
2025-07-25 00:00:00+00:00,27,4,157,60
2025-07-26 00:00:00+00:00,3,1,88,39
2025-07-27 00:00:00+00:00,9,3,95,33
2025-07-28 00:00:00+00:00,15,9,213,36
