time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-15 00:00:00+00:00,13,9,42,24
2026-01-16 00:00:00+00:00,18,12,58,23
2026-01-17 00:00:00+00:00,8,4,33,17
2026-01-18 00:00:00+00:00,9,5,57,18
2026-01-19 00:00:00+00:00,13,7,65,27
2026-01-20 00:00:00+00:00,10,5,47,20
2026-01-21 00:00:00+00:00,13,7,68,25
2026-01-22 00:00:00+00:00,5,3,40,29
2026-01-23 00:00:00+00:00,5,2,45,23
2026-01-24 00:00:00+00:00,8,4,50,21
2026-01-25 00:00:00+00:00,9,4,88,27
2026-01-26 00:00:00+00:00,6,3,74,30
2026-01-27 00:00:00+00:00,8,5,91,32
2026-01-28 00:00:00+00:00,7,4,31,20
