referrer,views_total,views_unique
Google,117,48
kobweb.varabyte.com,84,43
github.com,34,15
DuckDuckGo,8,5
varabyte.github.io,7,1
mvnrepository.com,6,1
chatgpt.com,5,2
klibs.io,5,2
search.brave.com,3,2
bitspittle.dev,3,1
