time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-06 00:00:00+00:00,3.0,3.0,143,47
2025-06-07 00:00:00+00:00,4.0,2.0,92,33
2025-06-08 00:00:00+00:00,2.0,1.0,117,45
2025-06-09 00:00:00+00:00,4.0,3.0,141,54
2025-06-10 00:00:00+00:00,4.0,3.0,106,41
2025-06-11 00:00:00+00:00,2.0,2.0,154,50
2025-06-12 00:00:00+00:00,29.0,11.0,116,43
2025-06-13 00:00:00+00:00,19.0,7.0,94,39
2025-06-14 00:00:00+00:00,11.0,5.0,52,25
2025-06-15 00:00:00+00:00,16.0,9.0,66,32
2025-06-16 00:00:00+00:00,25.0,10.0,67,26
2025-06-17 00:00:00+00:00,66.0,16.0,156,39
2025-06-18 00:00:00+00:00,15.0,5.0,485,22
2025-06-19 00:00:00+00:00,,,71,25
