referrer,views_total,views_unique
Google,199,68
kobweb.varabyte.com,192,71
github.com,26,16
mp.weixin.qq.com,8,5
yandex.ru,8,2
Bing,4,4
comsci.co.uk,4,4
DuckDuckGo,3,3
klibs.io,3,2
search.brave.com,3,2
