time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-14 00:00:00+00:00,4,3,174,36
2024-04-15 00:00:00+00:00,4,3,238,59
2024-04-16 00:00:00+00:00,13,7,336,58
2024-04-17 00:00:00+00:00,9,5,367,60
2024-04-18 00:00:00+00:00,1,1,308,54
2024-04-19 00:00:00+00:00,3,3,104,35
2024-04-20 00:00:00+00:00,1,1,289,41
2024-04-21 00:00:00+00:00,2,2,228,44
2024-04-22 00:00:00+00:00,12,5,250,48
2024-04-23 00:00:00+00:00,3,2,197,49
2024-04-24 00:00:00+00:00,23,5,441,49
2024-04-25 00:00:00+00:00,12,6,131,39
2024-04-26 00:00:00+00:00,8,6,179,54
2024-04-27 00:00:00+00:00,1,1,196,38
