url_path,views_total,views_unique
/varabyte/kobweb,342,170
/varabyte/kobweb/releases/tag/v0.24.0,63,14
/varabyte/kobweb/releases/tag/v0.24.1,55,41
/varabyte/kobweb/issues,50,20
/varabyte/kobweb/releases/tag/v0.25.0,25,25
/varabyte/kobweb/tree/dev,23,3
/varabyte/kobweb/actions,22,2
/varabyte/kobweb/actions/workflows/publish.yml,22,1
/varabyte/kobweb/releases,15,11
/varabyte/kobweb/blob/main/README.md,12,3
