time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-08 00:00:00+00:00,2,2,21,11
2026-06-09 00:00:00+00:00,1,1,10,10
2026-06-10 00:00:00+00:00,12,2,11,11
2026-06-11 00:00:00+00:00,4,3,7,7
2026-06-12 00:00:00+00:00,0,0,13,10
2026-06-13 00:00:00+00:00,15,5,17,13
2026-06-14 00:00:00+00:00,4,3,50,6
2026-06-15 00:00:00+00:00,3,3,6,4
2026-06-16 00:00:00+00:00,9,3,8,5
2026-06-17 00:00:00+00:00,107,17,14,11
2026-06-18 00:00:00+00:00,4,1,9,5
2026-06-19 00:00:00+00:00,3,2,9,8
2026-06-20 00:00:00+00:00,18,4,5,3
2026-06-21 00:00:00+00:00,88,22,5,4
