time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-12 00:00:00+00:00,29,4,11,6
2026-02-13 00:00:00+00:00,2,2,12,4
2026-02-14 00:00:00+00:00,16,3,3,2
2026-02-15 00:00:00+00:00,13,3,41,8
2026-02-16 00:00:00+00:00,13,3,13,9
2026-02-17 00:00:00+00:00,13,3,33,7
2026-02-18 00:00:00+00:00,13,6,10,6
2026-02-19 00:00:00+00:00,15,4,13,8
2026-02-20 00:00:00+00:00,4,4,20,7
2026-02-21 00:00:00+00:00,4,4,57,6
2026-02-22 00:00:00+00:00,4,4,8,3
2026-02-23 00:00:00+00:00,4,4,14,5
2026-02-24 00:00:00+00:00,4,3,17,7
2026-02-25 00:00:00+00:00,4,4,24,9
