time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-19 00:00:00+00:00,2.0,2.0,37.0,9.0
2024-08-20 00:00:00+00:00,2.0,2.0,16.0,7.0
2024-08-21 00:00:00+00:00,,,33.0,5.0
2024-08-22 00:00:00+00:00,,,20.0,11.0
2024-08-23 00:00:00+00:00,3.0,3.0,14.0,9.0
2024-08-24 00:00:00+00:00,,,9.0,7.0
2024-08-25 00:00:00+00:00,,,8.0,6.0
2024-08-26 00:00:00+00:00,4.0,4.0,16.0,14.0
2024-08-27 00:00:00+00:00,,,67.0,8.0
2024-08-28 00:00:00+00:00,,,16.0,7.0
2024-08-29 00:00:00+00:00,2.0,2.0,13.0,11.0
2024-08-30 00:00:00+00:00,,,5.0,3.0
2024-08-31 00:00:00+00:00,2.0,2.0,,
2024-09-01 00:00:00+00:00,,,15.0,5.0
