time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-06 00:00:00+00:00,1.0,1.0,13,3
2024-04-07 00:00:00+00:00,,,27,4
2024-04-08 00:00:00+00:00,,,29,3
2024-04-09 00:00:00+00:00,1.0,1.0,5,5
2024-04-10 00:00:00+00:00,1.0,1.0,12,7
2024-04-11 00:00:00+00:00,7.0,3.0,43,11
2024-04-12 00:00:00+00:00,,,16,12
2024-04-13 00:00:00+00:00,,,6,6
2024-04-14 00:00:00+00:00,1.0,1.0,28,8
2024-04-15 00:00:00+00:00,1.0,1.0,66,16
2024-04-16 00:00:00+00:00,4.0,3.0,54,12
2024-04-17 00:00:00+00:00,,,98,14
2024-04-18 00:00:00+00:00,,,44,5
2024-04-19 00:00:00+00:00,,,11,9
