time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-01 00:00:00+00:00,2.0,2.0,13,5
2025-08-02 00:00:00+00:00,9.0,5.0,9,3
2025-08-03 00:00:00+00:00,,,5,4
2025-08-04 00:00:00+00:00,,,6,5
2025-08-05 00:00:00+00:00,79.0,9.0,60,10
2025-08-06 00:00:00+00:00,6.0,4.0,12,7
2025-08-07 00:00:00+00:00,1.0,1.0,17,5
2025-08-08 00:00:00+00:00,2.0,2.0,15,9
2025-08-09 00:00:00+00:00,,,5,4
2025-08-10 00:00:00+00:00,,,26,6
2025-08-11 00:00:00+00:00,3.0,3.0,2,2
2025-08-12 00:00:00+00:00,3.0,2.0,17,8
2025-08-13 00:00:00+00:00,4.0,1.0,36,5
2025-08-14 00:00:00+00:00,4.0,4.0,24,11
