time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-16 00:00:00+00:00,4.0,3.0,54,12
2024-04-17 00:00:00+00:00,,,98,14
2024-04-18 00:00:00+00:00,,,44,5
2024-04-19 00:00:00+00:00,,,12,10
2024-04-20 00:00:00+00:00,,,7,5
2024-04-21 00:00:00+00:00,,,75,7
2024-04-22 00:00:00+00:00,1.0,1.0,61,5
2024-04-23 00:00:00+00:00,,,4,3
2024-04-24 00:00:00+00:00,1.0,1.0,6,5
2024-04-25 00:00:00+00:00,,,4,4
2024-04-26 00:00:00+00:00,,,20,9
2024-04-27 00:00:00+00:00,,,20,8
2024-04-28 00:00:00+00:00,,,145,6
2024-04-29 00:00:00+00:00,,,13,5
