referrer,views_total,views_unique
Google,41,17
kobweb.varabyte.com,17,2
Bing,12,4
github.com,4,3
community.sonatype.com,2,2
DuckDuckGo,1,1
chatgpt.com,1,1
kotlin.link,1,1
