url_path,views_total,views_unique
/varabyte/kotter,68,48
/varabyte/kotter/tree/main/examples,22,2
/varabyte/kotter/blob/main/kotter/build.gradle.kts,4,2
/varabyte/kotter/tree/main/examples/life,3,2
/varabyte/kotter/blob/main/examples/life/src/main/kotlin/main.kt,2,1
/varabyte/kotter/commits/main,2,1
/varabyte/kotter/tree/main/examples/life/src/main/kotlin,2,1
/varabyte/kotter/tree/main/examples/sliding,2,1
/varabyte/kotter/actions,1,1
/varabyte/kotter/actions/runs/15616482930/job/43990483301,1,1
