time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-09 00:00:00+00:00,34,19,54,5
2025-09-10 00:00:00+00:00,1,1,1,1
2025-09-11 00:00:00+00:00,2,2,1,1
2025-09-12 00:00:00+00:00,1,1,9,8
2025-09-13 00:00:00+00:00,2,2,2,2
2025-09-14 00:00:00+00:00,10,7,4,1
2025-09-15 00:00:00+00:00,3,2,4,3
2025-09-16 00:00:00+00:00,6,2,9,6
2025-09-17 00:00:00+00:00,2,1,5,5
2025-09-18 00:00:00+00:00,10,3,5,5
2025-09-19 00:00:00+00:00,29,8,10,8
2025-09-20 00:00:00+00:00,5,3,17,4
2025-09-21 00:00:00+00:00,4,4,12,5
2025-09-22 00:00:00+00:00,2,2,6,6
