time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-14 00:00:00+00:00,2,2,3,3
2026-01-15 00:00:00+00:00,5,4,3,2
2026-01-16 00:00:00+00:00,4,4,2,2
2026-01-17 00:00:00+00:00,2,2,6,6
2026-01-18 00:00:00+00:00,2,2,20,4
2026-01-19 00:00:00+00:00,2,2,5,5
2026-01-20 00:00:00+00:00,2,2,6,5
2026-01-21 00:00:00+00:00,4,4,22,3
2026-01-22 00:00:00+00:00,15,2,4,4
2026-01-23 00:00:00+00:00,7,3,57,14
2026-01-24 00:00:00+00:00,4,2,37,5
2026-01-25 00:00:00+00:00,5,1,0,0
2026-01-26 00:00:00+00:00,0,0,5,5
2026-01-27 00:00:00+00:00,4,3,38,8
