time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-16 00:00:00+00:00,6,5,15,11
2026-05-17 00:00:00+00:00,5,4,8,6
2026-05-18 00:00:00+00:00,26,9,11,5
2026-05-19 00:00:00+00:00,3,2,5,5
2026-05-20 00:00:00+00:00,10,4,1,1
2026-05-21 00:00:00+00:00,3,3,8,3
2026-05-22 00:00:00+00:00,6,3,5,5
2026-05-23 00:00:00+00:00,5,4,47,5
2026-05-24 00:00:00+00:00,2,2,11,6
2026-05-25 00:00:00+00:00,3,3,15,8
2026-05-26 00:00:00+00:00,7,5,7,5
2026-05-27 00:00:00+00:00,9,5,4,4
2026-05-28 00:00:00+00:00,0,0,7,3
2026-05-29 00:00:00+00:00,9,7,14,7
