time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-11 00:00:00+00:00,,,15,8
2024-08-12 00:00:00+00:00,,,10,7
2024-08-13 00:00:00+00:00,3.0,3.0,157,11
2024-08-14 00:00:00+00:00,1.0,1.0,63,13
2024-08-15 00:00:00+00:00,1.0,1.0,35,12
2024-08-16 00:00:00+00:00,,,17,7
2024-08-17 00:00:00+00:00,3.0,3.0,9,6
2024-08-18 00:00:00+00:00,,,12,5
2024-08-19 00:00:00+00:00,2.0,2.0,37,9
2024-08-20 00:00:00+00:00,2.0,2.0,16,7
2024-08-21 00:00:00+00:00,,,33,5
2024-08-22 00:00:00+00:00,,,20,11
2024-08-23 00:00:00+00:00,3.0,3.0,14,9
2024-08-24 00:00:00+00:00,,,9,7
