time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-28 00:00:00+00:00,0,0,7,3
2026-05-29 00:00:00+00:00,9,7,14,7
2026-05-30 00:00:00+00:00,61,12,12,5
2026-05-31 00:00:00+00:00,2,2,10,9
2026-06-01 00:00:00+00:00,0,0,3,2
2026-06-02 00:00:00+00:00,4,3,2,1
2026-06-03 00:00:00+00:00,6,6,5,4
2026-06-04 00:00:00+00:00,8,8,7,7
2026-06-05 00:00:00+00:00,2,2,20,9
2026-06-06 00:00:00+00:00,1,1,26,14
2026-06-07 00:00:00+00:00,8,6,14,6
2026-06-08 00:00:00+00:00,2,2,21,11
2026-06-09 00:00:00+00:00,1,1,10,10
2026-06-10 00:00:00+00:00,12,2,11,11
