time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-10 00:00:00+00:00,42.0,4.0,123,10
2024-12-11 00:00:00+00:00,15.0,4.0,46,7
2024-12-12 00:00:00+00:00,1.0,1.0,28,7
2024-12-13 00:00:00+00:00,13.0,3.0,57,8
2024-12-14 00:00:00+00:00,1.0,1.0,19,10
2024-12-15 00:00:00+00:00,,,24,8
2024-12-16 00:00:00+00:00,1.0,1.0,8,6
2024-12-17 00:00:00+00:00,1.0,1.0,15,7
2024-12-18 00:00:00+00:00,,,24,5
2024-12-19 00:00:00+00:00,,,17,7
2024-12-20 00:00:00+00:00,,,74,10
2024-12-21 00:00:00+00:00,,,4,4
2024-12-22 00:00:00+00:00,,,17,5
2024-12-23 00:00:00+00:00,,,85,11
