time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-05 00:00:00+00:00,,,14,9
2024-12-06 00:00:00+00:00,,,26,6
2024-12-07 00:00:00+00:00,14.0,5.0,35,6
2024-12-08 00:00:00+00:00,,,21,10
2024-12-09 00:00:00+00:00,7.0,3.0,37,15
2024-12-10 00:00:00+00:00,42.0,4.0,123,10
2024-12-11 00:00:00+00:00,15.0,4.0,46,7
2024-12-12 00:00:00+00:00,1.0,1.0,28,7
2024-12-13 00:00:00+00:00,13.0,3.0,57,8
2024-12-14 00:00:00+00:00,1.0,1.0,19,10
2024-12-15 00:00:00+00:00,,,24,8
2024-12-16 00:00:00+00:00,1.0,1.0,8,6
2024-12-17 00:00:00+00:00,1.0,1.0,15,7
2024-12-18 00:00:00+00:00,,,24,5
