time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-31 00:00:00+00:00,,,35,7
2025-02-01 00:00:00+00:00,,,3,3
2025-02-02 00:00:00+00:00,,,4,2
2025-02-03 00:00:00+00:00,1.0,1.0,34,6
2025-02-04 00:00:00+00:00,,,10,4
2025-02-05 00:00:00+00:00,1.0,1.0,17,6
2025-02-06 00:00:00+00:00,,,46,7
2025-02-07 00:00:00+00:00,7.0,5.0,486,11
2025-02-08 00:00:00+00:00,3.0,3.0,18,3
2025-02-09 00:00:00+00:00,,,1,1
2025-02-10 00:00:00+00:00,1.0,1.0,17,8
2025-02-11 00:00:00+00:00,,,17,10
2025-02-12 00:00:00+00:00,1.0,1.0,44,9
2025-02-13 00:00:00+00:00,,,24,8
