time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-25 00:00:00+00:00,5,1,0,0
2026-01-26 00:00:00+00:00,0,0,5,5
2026-01-27 00:00:00+00:00,4,3,38,8
2026-01-28 00:00:00+00:00,5,5,13,12
2026-01-29 00:00:00+00:00,3,3,5,4
2026-01-30 00:00:00+00:00,8,6,10,7
2026-01-31 00:00:00+00:00,1,1,5,5
2026-02-01 00:00:00+00:00,1,1,17,7
2026-02-02 00:00:00+00:00,1,1,71,10
2026-02-03 00:00:00+00:00,1,1,20,7
2026-02-04 00:00:00+00:00,3,3,22,8
2026-02-05 00:00:00+00:00,1,1,15,6
2026-02-06 00:00:00+00:00,2,2,37,12
2026-02-07 00:00:00+00:00,0,0,10,8
