time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-05 00:00:00+00:00,,,6,2
2025-01-06 00:00:00+00:00,1.0,1.0,15,11
2025-01-07 00:00:00+00:00,,,23,5
2025-01-08 00:00:00+00:00,,,18,2
2025-01-09 00:00:00+00:00,,,25,6
2025-01-10 00:00:00+00:00,1.0,1.0,17,7
2025-01-11 00:00:00+00:00,1.0,1.0,13,3
2025-01-12 00:00:00+00:00,,,102,7
2025-01-13 00:00:00+00:00,1.0,1.0,71,6
2025-01-14 00:00:00+00:00,,,40,10
2025-01-15 00:00:00+00:00,,,28,6
2025-01-16 00:00:00+00:00,,,29,9
2025-01-17 00:00:00+00:00,1.0,1.0,11,9
2025-01-18 00:00:00+00:00,,,3,3
