time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-23 00:00:00+00:00,,,4,3
2024-04-24 00:00:00+00:00,1.0,1.0,6,5
2024-04-25 00:00:00+00:00,,,4,4
2024-04-26 00:00:00+00:00,,,20,9
2024-04-27 00:00:00+00:00,,,20,8
2024-04-28 00:00:00+00:00,,,145,6
2024-04-29 00:00:00+00:00,,,15,6
2024-04-30 00:00:00+00:00,,,5,4
2024-05-01 00:00:00+00:00,1.0,1.0,7,6
2024-05-02 00:00:00+00:00,,,15,10
2024-05-03 00:00:00+00:00,,,69,11
2024-05-04 00:00:00+00:00,1.0,1.0,159,9
2024-05-05 00:00:00+00:00,,,43,7
2024-05-06 00:00:00+00:00,1.0,1.0,25,5
