time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-07 00:00:00+00:00,,,8,4
2025-03-08 00:00:00+00:00,,,2,2
2025-03-09 00:00:00+00:00,1.0,1.0,34,4
2025-03-10 00:00:00+00:00,2.0,2.0,17,8
2025-03-11 00:00:00+00:00,1.0,1.0,47,6
2025-03-12 00:00:00+00:00,,,22,8
2025-03-13 00:00:00+00:00,,,26,8
2025-03-14 00:00:00+00:00,1.0,1.0,30,7
2025-03-15 00:00:00+00:00,1.0,1.0,28,5
2025-03-16 00:00:00+00:00,1.0,1.0,29,9
2025-03-17 00:00:00+00:00,1.0,1.0,11,7
2025-03-18 00:00:00+00:00,,,16,8
2025-03-19 00:00:00+00:00,3.0,3.0,10,8
2025-03-20 00:00:00+00:00,1.0,1.0,18,8
