time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-01 00:00:00+00:00,1.0,1.0,13,7
2025-07-02 00:00:00+00:00,1.0,1.0,7,6
2025-07-03 00:00:00+00:00,5.0,5.0,2,2
2025-07-04 00:00:00+00:00,5.0,5.0,11,7
2025-07-05 00:00:00+00:00,1.0,1.0,3,3
2025-07-06 00:00:00+00:00,,,3,3
2025-07-07 00:00:00+00:00,,,18,7
2025-07-08 00:00:00+00:00,,,20,10
2025-07-09 00:00:00+00:00,2.0,2.0,5,5
2025-07-10 00:00:00+00:00,3.0,3.0,7,5
2025-07-11 00:00:00+00:00,,,4,4
2025-07-12 00:00:00+00:00,2.0,2.0,21,5
2025-07-13 00:00:00+00:00,,,2,2
2025-07-14 00:00:00+00:00,1.0,1.0,13,4
