time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-05 00:00:00+00:00,,,1,1
2024-07-06 00:00:00+00:00,,,12,7
2024-07-07 00:00:00+00:00,,,28,8
2024-07-08 00:00:00+00:00,1.0,1.0,39,11
2024-07-09 00:00:00+00:00,1.0,1.0,76,8
2024-07-10 00:00:00+00:00,,,10,4
2024-07-11 00:00:00+00:00,,,22,10
2024-07-12 00:00:00+00:00,1.0,1.0,44,8
2024-07-13 00:00:00+00:00,,,22,7
2024-07-14 00:00:00+00:00,,,3,3
2024-07-15 00:00:00+00:00,,,15,7
2024-07-16 00:00:00+00:00,1.0,1.0,14,10
2024-07-17 00:00:00+00:00,,,8,6
2024-07-18 00:00:00+00:00,1.0,1.0,22,10
2024-07-19 00:00:00+00:00,,,12,6
