time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-25 00:00:00+00:00,,,11,5
2024-05-26 00:00:00+00:00,,,8,5
2024-05-27 00:00:00+00:00,,,10,7
2024-05-28 00:00:00+00:00,,,57,10
2024-05-29 00:00:00+00:00,,,30,6
2024-05-30 00:00:00+00:00,1.0,1.0,175,11
2024-05-31 00:00:00+00:00,1.0,1.0,16,4
2024-06-01 00:00:00+00:00,,,4,2
2024-06-02 00:00:00+00:00,1.0,1.0,35,6
2024-06-03 00:00:00+00:00,,,18,4
2024-06-04 00:00:00+00:00,,,44,6
2024-06-05 00:00:00+00:00,1.0,1.0,41,12
2024-06-06 00:00:00+00:00,,,29,11
2024-06-07 00:00:00+00:00,,,18,6
