time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-28 00:00:00+00:00,1.0,1.0,11,7
2025-04-29 00:00:00+00:00,,,17,7
2025-04-30 00:00:00+00:00,,,55,3
2025-05-01 00:00:00+00:00,1.0,1.0,7,5
2025-05-02 00:00:00+00:00,,,7,3
2025-05-03 00:00:00+00:00,,,3,3
2025-05-04 00:00:00+00:00,,,3,3
2025-05-05 00:00:00+00:00,2.0,2.0,14,4
2025-05-06 00:00:00+00:00,,,4,4
2025-05-07 00:00:00+00:00,1.0,1.0,3,3
2025-05-08 00:00:00+00:00,2.0,2.0,14,6
2025-05-09 00:00:00+00:00,1.0,1.0,42,4
2025-05-10 00:00:00+00:00,,,9,7
2025-05-11 00:00:00+00:00,,,1,1
