time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-26 00:00:00+00:00,,,34,7
2024-09-27 00:00:00+00:00,1.0,1.0,56,7
2024-09-28 00:00:00+00:00,1.0,1.0,7,3
2024-09-29 00:00:00+00:00,,,44,5
2024-09-30 00:00:00+00:00,1.0,1.0,75,8
2024-10-01 00:00:00+00:00,3.0,3.0,52,8
2024-10-02 00:00:00+00:00,27.0,5.0,122,9
2024-10-03 00:00:00+00:00,23.0,5.0,82,9
2024-10-04 00:00:00+00:00,5.0,2.0,9,2
2024-10-05 00:00:00+00:00,,,2,2
2024-10-06 00:00:00+00:00,3.0,2.0,7,3
2024-10-07 00:00:00+00:00,6.0,3.0,25,9
2024-10-08 00:00:00+00:00,6.0,1.0,18,5
2024-10-09 00:00:00+00:00,,,30,3
