time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-09 00:00:00+00:00,,,6,5
2024-05-10 00:00:00+00:00,,,55,5
2024-05-11 00:00:00+00:00,,,49,7
2024-05-12 00:00:00+00:00,2.0,2.0,23,3
2024-05-13 00:00:00+00:00,,,13,9
2024-05-14 00:00:00+00:00,,,9,6
2024-05-15 00:00:00+00:00,1.0,1.0,25,5
2024-05-16 00:00:00+00:00,,,18,12
2024-05-17 00:00:00+00:00,1.0,1.0,4,2
2024-05-18 00:00:00+00:00,2.0,2.0,8,6
2024-05-19 00:00:00+00:00,,,5,4
2024-05-20 00:00:00+00:00,,,28,3
2024-05-21 00:00:00+00:00,,,18,8
2024-05-22 00:00:00+00:00,,,12,9
