time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-22 00:00:00+00:00,1,1,11,7
2026-03-23 00:00:00+00:00,9,9,19,4
2026-03-24 00:00:00+00:00,6,6,25,11
2026-03-25 00:00:00+00:00,7,6,6,5
2026-03-26 00:00:00+00:00,4,4,12,7
2026-03-27 00:00:00+00:00,6,5,10,5
2026-03-28 00:00:00+00:00,6,6,7,5
2026-03-29 00:00:00+00:00,38,11,20,3
2026-03-30 00:00:00+00:00,28,11,17,4
2026-03-31 00:00:00+00:00,10,8,30,28
2026-04-01 00:00:00+00:00,70,23,65,8
2026-04-02 00:00:00+00:00,31,6,13,9
2026-04-03 00:00:00+00:00,11,7,4,4
2026-04-04 00:00:00+00:00,1,1,11,7
