time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-23 00:00:00+00:00,,,90,11
2024-12-24 00:00:00+00:00,1.0,1.0,50,7
2024-12-25 00:00:00+00:00,1.0,1.0,12,5
2024-12-26 00:00:00+00:00,,,48,6
2024-12-27 00:00:00+00:00,,,8,6
2024-12-28 00:00:00+00:00,1.0,1.0,7,4
2024-12-29 00:00:00+00:00,,,3,3
2024-12-30 00:00:00+00:00,,,15,7
2024-12-31 00:00:00+00:00,,,2,2
2025-01-01 00:00:00+00:00,,,4,3
2025-01-02 00:00:00+00:00,,,42,9
2025-01-03 00:00:00+00:00,,,26,10
2025-01-04 00:00:00+00:00,1.0,1.0,170,5
2025-01-05 00:00:00+00:00,,,6,2
