referrer,views_total,views_unique
Google,20,10
klibs.io,17,1
community.sonatype.com,2,2
perplexity.ai,2,1
Bing,1,1
bitspittle.dev,1,1
github.com,1,1
kobweb.varabyte.com,1,1
kotlin.link,1,1
yandex.ru,1,1
